id,property_type,city,state,price,bedrooms,bathrooms,square_feet,sale_date,buyer_age,buyer_income,buyer_occupation,year_built,garage,lot_area
1010845,Condo,Toronto,BC,941899.0,4,1,1111,2021-01-21,44,131158,Entrepreneur,1972,1,2790
1010846,Condo,Calgary,AB,184516.0,2,1,3073,2017-05-04,27,87663,Manager,2006,1,9828
1010847,Apartment,Toronto,BC,745754.0,4,2,3123,2024-02-25,39,75845,Manager,1952,1,6637
1010848,Apartment,Ottawa,ON,676826.0,4,3,2468,2024-04-10,52,98754,Doctor,2001,1,5577
1010849,Apartment,Montreal,BC,229643.0,2,3,1587,2020-01-03,32,120655,Entrepreneur,2006,0,8369
1010850,Condo,Toronto,ON,442646.0,4,2,1707,2017-06-18,46,41593,Entrepreneur,1990,0,3436
1010851,Condo,Ottawa,ON,669392.0,1,1,1919,2021-01-30,41,142822,Doctor,1975,1,8984
1010852,Condo,Montreal,ON,577497.0,2,1,2984,2015-09-01,43,68949,Manager,2020,0,1306
1010853,Apartment,Montreal,BC,563201.0,3,1,1615,2016-12-16,60,47761,Engineer,1974,1,2819
1010854,Apartment,Ottawa,ON,411202.0,5,3,2650,2017-02-05,56,113855,Artist,1971,1,1216
1010855,Condo,Toronto,ON,990584.0,4,3,2423,2022-08-03,27,94438,Doctor,1963,0,4170
1010856,Apartment,Ottawa,ON,443159.0,3,2,2934,2022-11-26,43,40865,Manager,1987,0,6986
1010857,House,Montreal,ON,398733.0,5,1,1905,2021-02-05,55,62077,Engineer,1955,1,5865
1010858,Condo,Vancouver,QC,922976.0,4,3,1613,2018-07-02,35,84329,Doctor,1978,0,9735
1010859,Apartment,Montreal,AB,563460.0,1,2,3146,2015-10-10,54,137022,Manager,1981,1,9862
1010860,House,Calgary,BC,134507.0,5,1,2115,2023-12-01,27,76016,Artist,2008,0,2942
1010861,Condo,Toronto,ON,362579.0,5,1,2853,2015-07-15,39,148064,Manager,1966,1,6312
1010862,House,Ottawa,BC,264332.0,1,1,2137,2019-10-26,45,133006,Entrepreneur,1978,0,1630
1010863,House,Calgary,AB,603653.0,4,2,2144,2022-06-21,43,108415,Artist,2018,1,6897
1010864,Condo,Vancouver,BC,113422.0,5,3,2234,2023-09-04,44,139258,Doctor,2020,0,5160
1010865,Apartment,Montreal,QC,951031.0,2,3,2932,2021-05-09,52,103191,Manager,2007,0,7761
1010866,Apartment,Calgary,AB,675508.0,5,3,1006,2016-12-17,40,91482,Entrepreneur,1995,0,2982
1010867,Apartment,Montreal,BC,830816.0,1,3,2886,2022-04-19,55,49561,Engineer,1958,1,2887
1010868,House,Ottawa,BC,647223.0,4,2,1490,2017-05-24,27,77722,Teacher,1950,0,6767
1010869,Apartment,Calgary,AB,217331.0,4,1,2518,2023-11-21,27,92524,Engineer,2022,0,7206
1010870,House,Ottawa,QC,396271.0,4,3,1941,2019-06-17,40,56064,Entrepreneur,1950,0,1075
1010871,Apartment,Montreal,ON,970859.0,2,3,1478,2016-06-10,51,120590,Doctor,1966,1,1617
1010872,Apartment,Ottawa,ON,979705.0,3,3,3892,2023-10-23,49,78924,Manager,1987,0,1645
1010873,House,Ottawa,ON,179109.0,2,1,3575,2019-07-25,60,130576,Engineer,2002,0,4940
1010874,House,Ottawa,QC,826034.0,4,2,2723,2023-01-27,34,124096,Manager,1986,1,8197
1010875,House,Ottawa,ON,766947.0,3,2,2308,2024-02-17,34,46186,Doctor,1960,1,4460
1010876,Apartment,Toronto,ON,234131.0,2,3,1896,2022-11-06,26,102777,Doctor,1984,0,3482
1010877,Condo,Ottawa,BC,282916.0,5,1,2792,2019-02-17,53,108231,Engineer,1991,0,9007
1010878,House,Vancouver,BC,223242.0,3,1,3672,2022-03-09,25,110738,Entrepreneur,2009,0,9263
1010879,House,Vancouver,ON,949305.0,4,3,2303,2024-09-07,26,83305,Teacher,1976,0,7738
1010880,Apartment,Montreal,ON,810759.0,3,3,3975,2019-02-16,32,56256,Artist,1978,1,7926
1010881,Apartment,Ottawa,ON,498430.0,1,1,3441,2022-11-03,44,118445,Manager,1950,0,3038
1010882,Apartment,Ottawa,ON,149425.0,2,1,3011,2021-07-27,63,93954,Teacher,1968,0,7089
1010883,House,Calgary,BC,803240.0,4,3,3613,2015-10-23,50,122329,Doctor,1962,0,2043
1010884,Apartment,Vancouver,AB,645697.0,3,3,2926,2018-01-25,52,135567,Entrepreneur,1956,0,5203
1010885,Condo,Montreal,AB,851518.0,3,2,1032,2017-04-17,45,60585,Entrepreneur,1966,1,5268
1010886,House,Calgary,ON,112198.0,3,2,3215,2015-10-17,32,76135,Teacher,1968,1,5019
1010887,Apartment,Toronto,ON,709296.0,2,3,2369,2024-06-07,37,78178,Teacher,2004,0,7166
1010888,House,Vancouver,ON,963487.0,3,1,2160,2022-02-27,50,132998,Manager,1992,1,4018
1010889,Apartment,Vancouver,ON,286032.0,1,3,3548,2021-08-15,63,91099,Entrepreneur,1970,0,7341
1010890,Apartment,Vancouver,ON,714527.0,4,1,1187,2023-08-09,43,55404,Teacher,1986,1,4215
1010891,Condo,Montreal,ON,488270.0,3,3,1662,2021-06-18,40,130533,Teacher,2016,1,7357
1010892,Condo,Vancouver,QC,494416.0,1,3,1207,2019-07-17,61,104501,Artist,2013,1,2779
1010893,Apartment,Montreal,AB,422553.0,5,3,3119,2016-02-15,50,40128,Entrepreneur,1968,1,4980
1010894,House,Montreal,AB,491543.0,5,3,1689,2019-10-03,33,142648,Doctor,2013,0,3757
1010895,House,Ottawa,ON,547844.0,4,1,3044,2020-06-03,64,65563,Doctor,1985,0,8923
1010896,Condo,Ottawa,QC,294932.0,3,3,3353,2018-05-11,63,129950,Artist,1983,1,9621
1010897,Apartment,Calgary,BC,271144.0,2,2,3732,2022-06-14,35,53170,Engineer,1971,1,8404
1010898,House,Montreal,ON,272102.0,2,2,1440,2015-06-10,44,42616,Teacher,2013,0,2279
1010899,Apartment,Montreal,ON,262241.0,3,1,3322,2022-03-08,55,64941,Entrepreneur,1963,0,9961
1010900,House,Montreal,QC,341473.0,2,2,3204,2020-12-26,50,63683,Teacher,1980,1,9356
1010901,House,Ottawa,AB,647958.0,4,3,3122,2016-06-28,32,136015,Teacher,1962,1,7190
1010902,Apartment,Vancouver,AB,657524.0,2,1,3461,2015-05-08,57,139631,Entrepreneur,1990,0,9007
1010903,House,Toronto,AB,726152.0,1,2,2732,2021-02-05,52,62714,Manager,2002,1,3517
1010904,Condo,Calgary,ON,466155.0,5,2,3780,2017-05-06,64,119233,Doctor,1989,0,8011
1010905,Condo,Montreal,ON,835371.0,4,1,1233,2017-09-17,36,112018,Entrepreneur,2010,1,2087
1010906,Condo,Vancouver,ON,525257.0,3,1,1875,2020-12-16,55,132632,Artist,1970,1,8984
1010907,Apartment,Vancouver,AB,896547.0,2,3,2745,2018-03-19,44,126521,Doctor,2021,0,8019
1010908,Condo,Ottawa,AB,832067.0,5,3,1402,2024-02-11,53,83334,Entrepreneur,1962,1,8239
1010909,Apartment,Toronto,QC,850841.0,3,3,3067,2023-09-16,34,52162,Engineer,1978,1,9112
1010910,House,Toronto,AB,268947.0,5,3,2257,2019-05-22,61,135232,Teacher,1992,0,3437
1010911,Condo,Toronto,AB,194134.0,3,2,2080,2022-08-11,40,105255,Teacher,1962,0,9809
1010912,Condo,Ottawa,ON,980763.0,3,1,3521,2021-08-07,49,106978,Engineer,2010,0,3796
1010913,Apartment,Vancouver,AB,752804.0,5,3,895,2019-08-11,63,128405,Doctor,1951,0,3372
1010914,Apartment,Vancouver,ON,141526.0,4,3,3011,2018-11-29,34,71230,Entrepreneur,1985,0,7294
1010915,Condo,Toronto,BC,375353.0,2,2,2722,2024-07-27,34,68993,Artist,2012,0,7018
1010916,Condo,Ottawa,AB,676567.0,2,2,2485,2016-07-18,47,71225,Manager,1950,1,8308
1010917,Apartment,Montreal,QC,113535.0,3,3,1434,2018-09-01,26,46774,Artist,2011,1,4799
1010918,Condo,Ottawa,ON,139864.0,1,2,3820,2022-07-14,47,128092,Teacher,1987,1,2094
1010919,Apartment,Calgary,BC,857680.0,3,2,2878,2020-01-29,55,76923,Entrepreneur,2014,0,1812
1010920,Condo,Montreal,AB,510765.0,5,3,2146,2017-08-03,31,123256,Teacher,2001,1,6602
1010921,Condo,Montreal,ON,562988.0,4,3,3957,2024-01-24,41,101595,Manager,2018,0,8077
1010922,Condo,Montreal,ON,552375.0,4,3,1337,2024-06-14,56,130445,Manager,2002,0,3212
1010923,Apartment,Ottawa,BC,146161.0,3,2,3109,2016-04-13,59,45225,Manager,2011,0,2326
1010924,House,Ottawa,AB,480799.0,2,2,2965,2017-02-07,36,126026,Doctor,1961,1,7802
1010925,House,Ottawa,BC,979854.0,5,2,1506,2015-02-07,42,108611,Teacher,2009,1,9546
1010926,Apartment,Ottawa,QC,706709.0,4,1,1852,2024-07-21,46,87478,Teacher,2002,0,2201
1010927,Condo,Ottawa,ON,904270.0,1,1,2611,2024-12-19,50,93696,Manager,2002,1,4294
1010928,Condo,Montreal,ON,980823.0,4,1,890,2023-04-16,28,40594,Teacher,1990,0,6615
1010929,House,Montreal,ON,565823.0,2,2,3543,2023-11-14,59,116221,Doctor,2002,1,2322
1010930,House,Toronto,AB,328391.0,2,1,2385,2018-12-22,52,66936,Doctor,1975,1,3806
1010931,Apartment,Montreal,ON,280759.0,5,1,1386,2015-04-06,39,140328,Teacher,1997,1,7627
1010932,Condo,Toronto,BC,691984.0,5,1,1101,2019-01-29,52,105642,Artist,1985,0,5551
1010933,Apartment,Montreal,AB,726833.0,4,2,2465,2019-03-02,29,53210,Engineer,2017,1,7108
1010934,Condo,Vancouver,QC,987565.0,2,2,1209,2022-02-19,26,69026,Doctor,1996,1,8726
1010935,Apartment,Ottawa,AB,128959.0,5,3,3104,2017-11-08,46,89178,Teacher,1960,1,2641
1010936,Apartment,Montreal,BC,806137.0,4,1,2447,2019-08-07,64,101013,Engineer,1986,0,3563
1010937,House,Montreal,AB,476388.0,1,2,872,2020-10-20,32,125650,Manager,1999,1,1698
1010938,House,Ottawa,QC,941921.0,3,1,2893,2018-02-05,51,121932,Teacher,1982,0,1409
1010939,Apartment,Toronto,AB,751615.0,2,3,3295,2018-01-13,62,121945,Artist,2014,0,5857
1010940,Apartment,Toronto,ON,443809.0,1,1,2418,2019-04-03,30,41881,Entrepreneur,1967,1,9612
1010941,Condo,Ottawa,ON,590302.0,1,3,1320,2022-03-30,33,67389,Manager,1990,1,8664
1010942,House,Toronto,ON,826406.0,2,1,2527,2018-10-01,58,89358,Manager,2021,0,2420
1010943,Apartment,Calgary,AB,878510.0,5,2,3746,2024-03-01,63,67486,Engineer,1951,0,5714
1010944,House,Montreal,AB,189647.0,3,2,3389,2016-12-24,51,64488,Engineer,1988,0,6090
1010945,Condo,Vancouver,ON,931718.0,5,3,2402,2019-11-04,61,45004,Entrepreneur,1996,1,8018
1010946,Condo,Toronto,ON,967930.0,2,1,1868,2016-04-18,48,78933,Engineer,1996,0,7015
1010947,Condo,Vancouver,ON,617452.0,4,1,1400,2024-06-22,53,115497,Engineer,1982,0,9225
1010948,Condo,Vancouver,QC,457211.0,5,1,2753,2020-03-01,46,83603,Entrepreneur,1955,1,1332
1010949,Condo,Vancouver,BC,656829.0,4,3,3689,2019-05-07,29,113433,Manager,2005,0,6004
1010950,Condo,Vancouver,ON,503585.0,4,1,1003,2021-01-30,27,112054,Artist,1974,1,2376
1010951,Apartment,Toronto,ON,155133.0,5,3,3049,2023-08-28,48,49014,Entrepreneur,1980,1,7424
1010952,Apartment,Ottawa,ON,658786.0,4,3,1210,2017-02-05,54,101294,Artist,2016,0,6024
1010953,Condo,Vancouver,BC,583676.0,4,1,3837,2024-07-06,35,74866,Teacher,1959,1,1794
1010954,Condo,Toronto,ON,588205.0,3,2,1582,2021-01-17,58,111718,Entrepreneur,1983,1,4019
1010955,House,Toronto,BC,341900.0,2,3,3625,2018-09-23,63,121996,Doctor,2017,1,1280
1010956,House,Montreal,QC,850478.0,4,3,2454,2024-02-18,28,141903,Teacher,2008,0,3808
1010957,Condo,Toronto,QC,828497.0,1,1,3470,2021-09-18,54,147658,Entrepreneur,1983,1,4566
1010958,House,Montreal,BC,674733.0,5,2,2169,2018-11-01,46,68093,Entrepreneur,2018,1,5112
1010959,House,Ottawa,QC,555024.0,3,2,3453,2020-06-03,58,121229,Engineer,2019,1,4520
1010960,House,Montreal,AB,884289.0,2,2,1838,2020-06-13,51,101079,Entrepreneur,1973,0,9023
1010961,House,Montreal,ON,786831.0,3,1,3552,2021-12-09,41,48427,Doctor,2022,1,3382
1010962,House,Calgary,ON,926498.0,1,2,3820,2016-12-30,63,72622,Artist,2012,0,8959
1010963,Condo,Montreal,AB,176075.0,1,2,1910,2018-06-27,60,118326,Manager,2006,0,6226
1010964,Apartment,Vancouver,AB,373327.0,4,1,3464,2017-10-17,46,125699,Entrepreneur,2004,1,3180
1010965,House,Vancouver,BC,491714.0,2,3,2233,2022-07-08,33,88094,Artist,1988,0,8792
1010966,Condo,Calgary,ON,276288.0,5,2,936,2020-08-10,46,89088,Artist,1991,1,1113
1010967,Apartment,Montreal,BC,379652.0,2,2,1859,2024-09-15,25,100279,Manager,1956,0,4545
1010968,Apartment,Vancouver,ON,980623.0,4,1,1051,2019-08-30,33,96116,Engineer,1957,1,6378
1010969,Condo,Toronto,BC,846300.0,2,1,3019,2015-10-07,53,137302,Engineer,1952,1,4386
1010970,Condo,Calgary,ON,510070.0,2,1,2677,2021-03-07,35,145676,Doctor,1985,1,1337
1010971,Condo,Calgary,ON,243414.0,4,1,3765,2023-07-10,46,41353,Artist,1953,0,1498
1010972,House,Calgary,ON,515963.0,3,3,2934,2020-08-06,45,116082,Artist,1976,0,3176
1010973,House,Calgary,ON,967856.0,2,1,2518,2017-12-29,61,51559,Artist,1981,1,6079
1010974,Apartment,Calgary,BC,446315.0,3,1,2927,2016-05-17,62,82149,Teacher,1952,1,9729
1010975,House,Calgary,AB,476249.0,5,2,2511,2022-04-04,28,104422,Doctor,1995,0,4821
1010976,Apartment,Vancouver,BC,751135.0,5,2,1296,2015-08-10,35,98185,Manager,1994,1,6088
1010977,House,Ottawa,QC,135400.0,5,2,891,2016-10-13,57,67712,Manager,2004,1,3506
1010978,Condo,Ottawa,QC,191210.0,2,2,3913,2021-02-25,41,87467,Manager,2005,1,3692
1010979,House,Montreal,ON,123837.0,5,1,2993,2022-10-10,40,138156,Doctor,1983,0,7824
1010980,House,Toronto,ON,742065.0,1,3,3572,2023-02-14,47,127068,Entrepreneur,1999,1,3789
1010981,Condo,Montreal,QC,581488.0,5,3,3037,2020-01-11,33,105036,Entrepreneur,1978,0,3145
1010982,Apartment,Ottawa,BC,117913.0,2,1,1002,2021-11-03,55,103006,Engineer,2020,0,2341
1010983,House,Vancouver,ON,161695.0,2,2,3921,2021-02-07,47,121141,Teacher,1997,0,1987
1010984,Apartment,Toronto,BC,557326.0,3,1,3949,2018-09-21,44,106408,Teacher,1983,1,7013
1010985,House,Toronto,ON,453636.0,4,3,3859,2018-10-24,39,48811,Manager,1977,0,5324
1010986,Condo,Ottawa,ON,411437.0,5,2,1187,2017-06-10,36,79812,Entrepreneur,1996,0,4227
1010987,Condo,Calgary,QC,286318.0,3,3,2693,2021-03-16,42,61581,Doctor,2021,0,7264
1010988,Apartment,Toronto,BC,740192.0,3,3,830,2017-02-20,64,57258,Engineer,1951,0,4474
1010989,House,Ottawa,QC,770602.0,2,2,3850,2015-03-13,64,131496,Entrepreneur,2010,0,5057
1010990,Condo,Vancouver,BC,239182.0,3,2,1464,2018-07-30,42,55237,Doctor,1999,0,1289
1010991,Apartment,Ottawa,QC,153339.0,3,3,3507,2023-04-03,28,104001,Teacher,1963,0,6725
1010992,House,Toronto,ON,401856.0,3,3,2180,2017-06-28,31,92831,Engineer,1978,0,8388
1010993,Apartment,Ottawa,BC,285929.0,5,2,2040,2016-02-19,54,60926,Teacher,1978,0,1393
1010994,House,Toronto,BC,827158.0,2,1,1736,2024-09-02,51,129806,Manager,1980,0,5127
1010995,Apartment,Calgary,ON,404880.0,3,1,3788,2023-11-18,39,119941,Entrepreneur,2011,0,4045
1010996,House,Montreal,QC,302930.0,2,2,3228,2016-01-02,45,149957,Teacher,1966,0,2084
1010997,Apartment,Calgary,AB,275683.0,2,1,2106,2024-08-23,63,77303,Teacher,1994,1,5742
1010998,Condo,Ottawa,ON,249908.0,4,2,3688,2015-04-27,47,92121,Manager,2014,0,9120
1010999,Apartment,Montreal,BC,461165.0,2,1,1681,2024-02-20,53,97282,Artist,1973,1,2197
1011000,Condo,Ottawa,AB,551120.0,5,3,1081,2015-06-07,28,77193,Teacher,2013,1,3454
1011001,Condo,Toronto,ON,240200.0,5,2,3651,2019-03-28,39,52920,Entrepreneur,1971,0,9010
1011002,Condo,Calgary,AB,378824.0,5,1,2978,2023-10-23,35,90548,Doctor,1989,0,4977
1011003,Apartment,Montreal,AB,696462.0,4,3,2842,2017-01-12,27,136896,Manager,1952,0,7170
1011004,House,Montreal,ON,671201.0,4,3,2317,2016-10-08,60,68725,Entrepreneur,1967,1,2117
1011005,House,Toronto,QC,252350.0,3,3,962,2017-05-29,49,123515,Artist,2021,1,4304
1011006,Apartment,Montreal,AB,855424.0,4,1,2318,2017-01-10,45,103804,Engineer,1964,1,9914
1011007,Apartment,Ottawa,BC,871247.0,5,2,2100,2024-10-23,33,122317,Artist,2017,1,3475
1011008,Condo,Ottawa,AB,161630.0,3,1,1710,2023-01-29,63,148123,Manager,1995,1,7911
1011009,House,Vancouver,ON,972245.0,1,3,1284,2017-11-04,61,77982,Engineer,1958,1,3194
1011010,House,Montreal,QC,100945.0,5,2,2992,2020-06-15,51,56989,Engineer,2019,1,6888
1011011,Condo,Calgary,BC,290052.0,1,2,1110,2019-11-22,53,81620,Doctor,1960,1,3750
1011012,House,Vancouver,AB,458782.0,3,2,2866,2021-04-20,27,107078,Doctor,2013,0,5003
1011013,House,Montreal,QC,115692.0,4,2,1256,2021-12-10,31,114729,Entrepreneur,1998,0,7832
1011014,Condo,Calgary,ON,811320.0,3,3,3586,2024-03-14,39,51760,Doctor,1969,1,4090
1011015,Apartment,Montreal,AB,298849.0,2,1,822,2016-04-19,25,110555,Artist,2019,1,2545
1011016,Condo,Vancouver,ON,274945.0,4,2,3371,2022-01-06,62,125001,Engineer,1970,1,1466
1011017,Condo,Calgary,ON,447230.0,1,1,2022,2016-12-31,30,97103,Manager,1981,1,7553
1011018,Apartment,Toronto,AB,247239.0,2,2,3311,2020-09-18,44,100550,Teacher,1993,1,9929
1011019,Apartment,Ottawa,ON,286153.0,1,2,3490,2016-04-15,64,105353,Manager,1995,0,6255
1011020,Apartment,Ottawa,QC,735572.0,5,2,1603,2018-03-26,58,110544,Engineer,1990,1,6367
1011021,Apartment,Montreal,AB,540638.0,4,1,1853,2019-03-07,39,48340,Doctor,1983,1,4391
1011022,Apartment,Vancouver,ON,503804.0,2,1,2321,2024-02-17,58,130979,Engineer,1994,1,5319
1011023,Apartment,Calgary,AB,649357.0,2,1,3652,2019-06-15,51,147980,Artist,2002,0,5722
1011024,House,Montreal,ON,192144.0,2,1,2018,2016-08-23,47,59735,Artist,1952,0,1872
1011025,Apartment,Montreal,ON,179520.0,5,1,3163,2016-06-15,27,57862,Artist,2005,0,9159
1011026,Apartment,Vancouver,AB,304860.0,1,1,3248,2015-03-25,57,138175,Manager,2008,1,2819
1011027,Condo,Montreal,AB,109937.0,5,2,1022,2022-10-04,34,120572,Engineer,2001,1,5246
1011028,House,Toronto,AB,810984.0,1,3,2089,2019-11-21,47,98291,Doctor,1962,1,8541
1011029,Condo,Montreal,QC,218189.0,4,1,1553,2016-05-08,42,67044,Engineer,1971,0,2956
1011030,House,Montreal,BC,838236.0,4,1,3707,2022-07-26,40,128491,Manager,1983,1,8733
1011031,Condo,Toronto,QC,186709.0,2,1,2108,2016-07-23,51,126461,Teacher,2002,1,3736
1011032,Apartment,Montreal,ON,349891.0,3,1,1309,2024-12-18,34,111888,Teacher,2007,0,5693
1011033,Condo,Montreal,BC,922054.0,3,1,1150,2019-06-16,34,100285,Entrepreneur,1966,1,3211
1011034,Condo,Calgary,ON,843650.0,1,3,2816,2018-06-18,62,79976,Artist,1975,0,5028
1011035,Apartment,Vancouver,ON,635643.0,2,3,1591,2024-12-15,38,86078,Teacher,1974,0,2096
1011036,Condo,Toronto,AB,198295.0,3,2,3829,2017-07-26,43,56064,Doctor,1960,0,4290
1011037,House,Vancouver,QC,264764.0,4,2,3190,2016-08-16,28,116918,Engineer,2018,0,6650
1011038,House,Ottawa,BC,342888.0,1,2,3442,2019-05-17,44,96168,Artist,2010,0,7702
1011039,Condo,Ottawa,AB,310700.0,1,2,890,2021-12-09,50,144389,Artist,1991,1,7004
1011040,House,Calgary,BC,642860.0,5,2,1363,2015-12-11,35,69210,Teacher,1999,0,7725
1011041,House,Vancouver,ON,653381.0,2,3,3364,2022-02-22,30,61896,Manager,2017,1,5929
1011042,Condo,Calgary,ON,335938.0,1,3,2552,2019-07-21,45,140221,Teacher,2020,1,2989
1011043,Condo,Vancouver,ON,273235.0,3,2,1409,2019-10-10,41,79501,Entrepreneur,1980,0,6645
1011044,Apartment,Calgary,AB,455098.0,1,2,2638,2017-01-13,44,47050,Artist,1963,1,1754
1011045,Condo,Toronto,QC,127614.0,3,2,950,2017-02-20,42,48944,Entrepreneur,1963,1,8661
1011046,Condo,Montreal,QC,528735.0,2,2,1720,2022-07-09,55,126281,Entrepreneur,2016,1,5252
1011047,House,Montreal,AB,510681.0,1,1,1039,2021-04-04,47,103708,Entrepreneur,2013,0,7632
1011048,House,Vancouver,ON,874330.0,4,1,3377,2021-03-03,28,104858,Manager,1980,0,4359
1011049,House,Calgary,ON,313238.0,4,2,1088,2024-10-08,39,73874,Entrepreneur,2014,1,2680
1011050,Apartment,Calgary,AB,475116.0,3,1,3640,2017-09-19,34,110976,Artist,1991,1,1668
1011051,Apartment,Ottawa,QC,804211.0,4,1,1417,2020-07-26,44,113841,Doctor,2007,0,6877
1011052,Apartment,Toronto,ON,747077.0,4,2,1711,2024-03-21,40,43109,Artist,1963,0,2497
1011053,House,Ottawa,BC,362939.0,2,3,2107,2024-08-16,41,81939,Doctor,1961,0,3567
1011054,House,Calgary,ON,244488.0,5,3,1907,2020-08-13,33,105641,Engineer,1969,0,9783
1011055,House,Ottawa,ON,562438.0,2,3,1354,2024-10-12,34,117172,Manager,1992,0,9739
1011056,House,Montreal,ON,949849.0,3,2,3036,2015-03-03,50,147703,Doctor,2018,0,2678
1011057,Condo,Toronto,ON,174665.0,2,3,2170,2017-07-13,40,64720,Teacher,2000,1,4145
1011058,Apartment,Toronto,AB,580039.0,2,3,1910,2018-04-20,62,106108,Artist,1998,1,3106
1011059,Condo,Montreal,ON,557929.0,1,1,3487,2017-07-10,57,113847,Artist,1954,0,5929
1011060,Condo,Vancouver,QC,614276.0,2,2,1620,2015-12-06,52,63848,Doctor,1956,0,8098
1011061,Apartment,Montreal,ON,500320.0,2,2,1926,2022-10-16,56,76425,Teacher,2014,1,2488
1011062,House,Vancouver,AB,549217.0,5,1,3624,2019-06-07,58,130223,Manager,1960,0,7787
1011063,House,Vancouver,ON,809952.0,5,3,3093,2023-09-21,57,109530,Entrepreneur,1992,1,4639
1011064,Condo,Vancouver,AB,282135.0,1,3,2074,2019-10-07,44,83568,Engineer,2016,1,8780
1011065,Apartment,Toronto,ON,445242.0,2,2,1877,2024-07-25,56,120273,Engineer,2002,1,8378
1011066,Apartment,Calgary,ON,328046.0,1,3,2332,2017-06-04,47,60880,Teacher,1951,0,5822
1011067,House,Vancouver,BC,190746.0,5,3,1037,2018-06-19,26,127559,Teacher,2015,0,8534
1011068,House,Montreal,QC,378744.0,1,3,3046,2022-11-03,31,107239,Engineer,1965,0,3216
1011069,House,Calgary,QC,851667.0,5,2,2096,2021-09-11,53,95437,Artist,1979,0,7327
1011070,House,Calgary,BC,526403.0,4,3,1202,2015-04-08,57,97421,Manager,1961,0,6893
1011071,Condo,Ottawa,ON,738691.0,1,1,2334,2017-07-09,55,46606,Teacher,1966,0,8052
1011072,Condo,Vancouver,AB,517117.0,2,2,3090,2018-10-18,46,118152,Entrepreneur,2017,0,8344
1011073,Apartment,Toronto,ON,553122.0,1,3,1508,2023-06-28,40,69611,Manager,2005,0,9390
1011074,Apartment,Vancouver,ON,432483.0,4,3,2349,2017-04-28,54,122483,Entrepreneur,1967,0,4737
1011075,House,Vancouver,ON,982093.0,3,1,869,2022-06-05,53,122043,Engineer,2011,0,9179
1011076,House,Ottawa,BC,998756.0,1,1,2740,2019-06-17,41,87499,Teacher,2019,0,4199
1011077,House,Montreal,BC,861763.0,5,1,2668,2018-01-22,43,100182,Doctor,1985,0,6631
1011078,Condo,Calgary,AB,749034.0,1,3,2674,2018-05-23,37,141190,Teacher,2003,0,5090
1011079,Apartment,Montreal,BC,895607.0,5,2,2241,2015-08-15,46,48256,Entrepreneur,1987,1,3787
1011080,Apartment,Vancouver,ON,423266.0,5,3,3947,2017-01-17,57,92646,Manager,2013,0,5423
1011081,Condo,Montreal,ON,148545.0,5,3,2855,2015-05-27,53,83365,Entrepreneur,1971,0,5392
1011082,Condo,Ottawa,QC,249743.0,1,2,820,2021-02-26,39,108956,Entrepreneur,2010,0,9929
1011083,Apartment,Toronto,AB,335078.0,5,2,3250,2024-06-30,45,89167,Manager,2022,0,4445
1011084,House,Montreal,QC,703594.0,2,2,2675,2015-09-01,48,114052,Engineer,1956,0,7105
1011085,House,Montreal,ON,512914.0,3,3,2088,2022-08-09,49,120220,Doctor,1980,1,7123
1011086,House,Toronto,QC,207057.0,5,3,1378,2024-12-26,63,83733,Teacher,2020,1,4847
1011087,House,Montreal,ON,332971.0,3,2,3104,2015-06-29,43,84383,Entrepreneur,1965,0,3249
1011088,Condo,Toronto,ON,645559.0,5,3,978,2024-03-07,39,145932,Manager,1954,0,2064
1011089,Condo,Montreal,ON,692402.0,3,2,3451,2022-02-28,38,100496,Entrepreneur,1984,0,8631
1011090,House,Montreal,ON,876199.0,3,1,2636,2019-12-31,62,78184,Doctor,1955,1,6329
1011091,Apartment,Toronto,ON,846042.0,1,2,1331,2021-11-14,54,135440,Manager,1975,0,2748
1011092,House,Vancouver,BC,302014.0,2,2,2239,2021-07-14,36,117114,Entrepreneur,1979,0,9618
1011093,Condo,Montreal,QC,229728.0,3,2,2382,2018-07-17,33,61342,Artist,1952,1,1115
1011094,Condo,Vancouver,ON,659507.0,5,3,1336,2022-12-15,38,145759,Entrepreneur,2012,0,2701
1011095,Apartment,Montreal,AB,773399.0,3,1,2427,2021-04-27,27,94400,Doctor,1989,0,3732
1011096,House,Calgary,ON,260531.0,1,2,2093,2016-02-05,57,75321,Artist,1992,0,8085
1011097,House,Calgary,QC,937812.0,3,3,3857,2023-04-01,47,118020,Artist,2008,1,2224
1011098,House,Calgary,QC,635327.0,5,1,3485,2015-12-14,40,82150,Teacher,2010,1,9446
1011099,House,Montreal,ON,411227.0,3,2,2836,2017-10-18,53,86199,Engineer,1988,0,5094
1011100,House,Ottawa,ON,906701.0,3,2,3427,2021-01-20,49,50982,Manager,2001,1,2921
1011101,Apartment,Montreal,ON,272376.0,4,1,1977,2023-02-19,62,62539,Teacher,1952,0,9587
1011102,Apartment,Vancouver,AB,212302.0,3,1,2052,2019-05-26,48,90172,Teacher,2019,1,9492
1011103,House,Montreal,BC,595197.0,3,2,2517,2023-11-14,47,51124,Artist,1996,1,6431
1011104,Condo,Calgary,ON,459611.0,1,2,896,2017-04-14,59,52270,Teacher,2019,1,2085
1011105,House,Ottawa,BC,292727.0,5,3,3600,2024-02-05,51,95455,Artist,1950,0,3340
